Time(dataType: Time)	Temperature(unit: K, dataType: Double)	Humidity(unit: %rF, dataType: Double)
1353009823605	297.45	23.185
1353009825548	297.46	23.185
1353009827533	297.45	23.185
1353009829543	297.45	23.185
1353009831493	297.45	23.185
1353009833445	297.46	23.185
1353009835460	297.46	23.185
1353009837430	297.45	23.205
1353009839394	297.44	23.205
1353009841427	297.44	23.205
1353009843364	297.44	23.205
1353009845358	297.44	23.205
1353009847344	297.44	23.205
1353009849314	297.44	23.205
1353009851283	297.44	23.205
1353009853329	297.44	23.225
1353009855249	297.44	23.225
1353009857285	297.45	23.225
1353009859301	297.45	23.205
1353009861253	297.46	23.205
1353009863203	297.46	23.205
1353009865225	297.45	23.205
1353009867189	297.46	23.205
1353009869152	297.46	23.225
1353009871148	297.46	23.225
1353009873110	297.46	23.205
1353009875075	297.46	23.205
1353009877078	297.46	23.205
1353009879044	297.46	23.205
1353009881013	297.47	23.225
1353009883034	297.47	23.205
1353009885017	297.47	23.205
1353009887017	297.47	23.205
1353009889019	297.47	23.225
1353009890960	297.46	23.205
1353009892979	297.47	23.205
1353009894976	297.47	23.225
1353009896918	297.47	23.225
1353009898913	297.47	23.185
1353009900885	297.47	23.185
1353009902836	297.47	23.185
1353009904855	297.46	23.185
1353009906834	297.46	23.185
1353009908803	297.47	23.185
1353009910787	297.47	23.185
1353009912807	297.46	23.185
1353009914760	297.47	23.205
1353009916744	297.47	23.205
1353009918756	297.47	23.205
1353009920713	297.47	23.205
1353009922682	297.47	23.205
1353009924666	297.47	23.205
1353009926636	297.47	23.185
1353009928648	297.47	23.205
1353009930646	297.47	23.205
1353009932613	297.47	23.205
1353009934584	297.47	23.185
1353009936583	297.47	23.185
1353009938536	297.47	23.185
1353009940510	297.47	23.185
1353009942535	297.47	23.185
1353009944500	297.47	23.185
1353009946485	297.47	23.185
1353009948470	297.47	23.185
1353009950434	297.46	23.185
1353009952416	297.46	23.205
1353009954431	297.46	23.185
1353009956383	297.46	23.185
1353009958346	297.47	23.205
1353009960399	297.46	23.205
1353009962320	297.46	23.205
1353009964303	297.46	23.205
1353009966322	297.46	23.205
1353009968284	297.46	23.205
1353009970261	297.46	23.205
1353009972257	297.47	23.225
1353009974217	297.47	23.225
1353009976208	297.46	23.185
1353009978227	297.47	23.205
1353009980139	297.47	23.205
1353009982161	297.47	23.205
1353009984137	297.47	23.205
1353009986123	297.47	23.205
1353009988078	297.47	23.205
1353009990093	297.47	23.185
1353009992057	297.46	23.185
1353009994030	297.47	23.205
1353009996048	297.47	23.185
1353009998021	297.47	23.185
1353010000007	297.47	23.225
1353010002021	297.47	23.205
1353010003964	297.47	23.205
1353010005947	297.47	23.225
1353010007966	297.47	23.225
1353010009917	297.47	23.225
1353010011895	297.47	23.205
1353010013918	297.47	23.205
1353010015866	297.47	23.205
1353010017851	297.47	23.185
1353010019855	297.47	23.185
1353010021821	297.47	23.205
1353010023804	297.47	23.205
1353010025804	297.48	23.21
1353010027768	297.47	23.205
1353010029755	297.47	23.205
1353010031753	297.47	23.205
1353010033696	297.47	23.205
1353010035690	297.47	23.205
1353010037707	297.47	23.185
1353010039661	297.47	23.185
1353010041649	297.47	23.205
1353010043670	297.48	23.19
1353010045622	297.47	23.185
1353010047619	297.47	23.185
1353010049628	297.47	23.205
1353010051602	297.47	23.205
1353010053581	297.47	23.185
1353010055610	297.47	23.185
1353010057577	297.47	23.185
1353010059574	297.47	23.185
1353010061603	297.47	23.185
1353010063585	297.46	23.205
1353010065585	297.46	23.185
1353010067614	297.46	23.185
1353010069581	297.46	23.185
1353010071560	297.47	23.205
1353010073607	297.46	23.185
1353010075557	297.47	23.205
1353010077571	297.46	23.205
1353010079583	297.47	23.205
1353010081551	297.47	23.185
1353010083550	297.47	23.185
1353010085579	297.47	23.185
1353010087563	297.47	23.205
1353010089544	297.47	23.205
1353010091591	297.47	23.205
1353010093554	297.46	23.205
1353010095536	297.47	23.205
1353010097567	297.47	23.205
1353010099550	297.47	23.205
1353010101530	297.47	23.185
1353010103554	297.47	23.225
1353010105505	297.47	23.225
1353010107518	297.47	23.205
1353010109546	297.47	23.205
1353010111512	297.46	23.205
1353010113494	297.47	23.225
1353010115539	297.47	23.225
1353010117523	297.47	23.225
1353010119507	297.47	23.225
1353010121535	297.47	23.225
1353010123503	297.47	23.225
1353010125499	297.47	23.205
1353010127513	297.47	23.225
1353010129495	297.47	23.225
1353010131493	297.47	23.225
1353010133505	297.47	23.205
1353010135479	297.47	23.205
1353010137480	297.47	23.185
1353010139512	297.47	23.205
1353010141459	297.47	23.205
1353010143457	297.47	23.205
1353010145481	297.48	23.21
1353010147445	297.47	23.205
1353010149445	297.47	23.205
1353010151472	297.47	23.205
1353010153448	297.47	23.205
1353010155441	297.47	23.185
1353010157457	297.47	23.205
1353010159423	297.47	23.205
1353010161423	297.47	23.225
1353010163452	297.47	23.225
1353010165447	297.47	23.205
1353010167427	297.47	23.205
1353010169454	297.47	23.225
1353010171423	297.47	23.225
1353010173417	297.47	23.225
1353010175442	297.47	23.225
1353010177409	297.47	23.225
1353010179386	297.47	23.205
1353010181416	297.47	23.225
1353010183393	297.47	23.225
1353010185374	297.47	23.225
1353010187417	297.47	23.225
1353010189366	297.47	23.205
1353010191380	297.47	23.205
1353010193408	297.47	23.205
1353010195373	297.47	23.225
1353010197353	297.47	23.225
1353010199383	297.47	23.225
1353010201347	297.47	23.205
1353010203346	297.46	23.225
1353010205371	297.46	23.225
1353010207338	297.47	23.205
1353010209349	297.47	23.225
1353010211362	297.47	23.225
1353010213309	297.47	23.225
1353010215321	297.47	23.225
1353010217333	297.48	23.21
1353010219308	297.48	23.23
1353010221318	297.48	23.23
1353010223330	297.48	23.23
1353010225281	297.47	23.205
1353010227295	297.47	23.205
1353010229306	297.47	23.205
1353010231288	297.48	23.23
1353010233268	297.48	23.23
1353010235297	297.48	23.23
1353010237260	297.48	23.23
1353010239259	297.48	23.23
1353010241285	297.47	23.225
1353010243250	297.48	23.23
1353010245264	297.48	23.23
1353010247275	297.48	23.21
1353010249240	297.48	23.21
1353010251256	297.47	23.225
1353010253268	297.48	23.23
1353010255246	297.48	23.21
1353010257226	297.48	23.21
1353010259252	297.48	23.23
1353010261200	297.48	23.21
1353010263209	297.48	23.23
1353010265252	297.48	23.23
1353010267197	297.48	23.23
1353010269207	297.49	23.23
1353010271221	297.48	23.21
1353010273173	297.48	23.21
1353010275188	297.47	23.225
1353010277199	297.48	23.23
1353010279183	297.48	23.23
1353010281182	297.48	23.23
1353010283222	297.48	23.23
1353010285158	297.48	23.23
1353010287165	297.48	23.23
1353010289184	297.48	23.21
1353010291155	297.47	23.225
1353010293117	297.47	23.225
1353010295133	297.48	23.23
1353010297133	297.48	23.255
1353010299132	297.48	23.23
1353010301164	297.48	23.21
1353010303147	297.48	23.21
1353010305114	297.48	23.21
1353010307154	297.48	23.23
1353010309118	297.49	23.23
1353010311098	297.49	23.23
1353010313107	297.48	23.23
1353010315119	297.49	23.21
1353010317113	297.48	23.21
1353010319125	297.49	23.23
1353010321080	297.49	23.23
1353010322993	297.49	23.23
1353010324976	297.49	23.23
1353010326939	297.49	23.23
1353010328875	297.49	23.23
1353010330849	297.49	23.23
1353010332855	297.49	23.23
1353010334772	297.49	23.23
1353010336749	297.49	23.21
1353010338723	297.49	23.21
1353010340702	297.49	23.21
1353010342700	297.5	23.23
1353010344650	297.5	23.23
1353010346612	297.5	23.23
1353010348624	297.49	23.23
1353010350614	297.5	23.23
1353010352593	297.5	23.21
1353010354620	297.49	23.21
1353010356587	297.49	23.21
1353010358586	297.5	23.21
1353010360618	297.49	23.21
1353010362586	297.5	23.21
1353010364586	297.49	23.21
1353010366602	297.49	23.21
1353010368570	297.49	23.21
1353010370553	297.48	23.21
1353010372600	297.49	23.21
1353010374569	297.49	23.21
1353010376567	297.49	23.21
1353010378599	297.49	23.23
1353010380581	297.49	23.21
1353010382581	297.49	23.21
1353010384608	297.5	23.21
1353010386541	297.5	23.21
1353010388569	297.5	23.23
1353010390567	297.5	23.19
1353010392563	297.49	23.21
1353010394547	297.49	23.21
1353010396563	297.5	23.21
1353010398545	297.5	23.21
1353010400545	297.5	23.19
1353010402559	297.5	23.19
1353010404542	297.49	23.21
1353010406540	297.49	23.21
1353010408572	297.5	23.21
1353010410538	297.5	23.21
1353010412538	297.5	23.23
1353010414554	297.5	23.23
1353010416538	297.49	23.21
1353010418538	297.5	23.23
1353010420553	297.5	23.21
1353010422537	297.5	23.19
1353010424537	297.5	23.19
1353010426552	297.5	23.21
1353010428503	297.49	23.21
1353010430493	297.49	23.21
1353010432509	297.5	23.21
1353010434443	297.49	23.23
1353010436416	297.49	23.21
1353010438424	297.5	23.23
1353010440391	297.5	23.23
1353010442395	297.49	23.21
1353010444411	297.5	23.21
1353010446356	297.5	23.21
1353010448345	297.49	23.21
1353010450352	297.49	23.21
1353010452305	297.49	23.21
1353010454271	297.49	23.23
1353010456256	297.49	23.21
1353010458235	297.5	23.23
1353010460200	297.49	23.23
1353010462171	297.49	23.23
1353010464133	297.5	23.23
1353010466077	297.5	23.21
1353010468078	297.5	23.21
1353010470036	297.5	23.23
1353010472009	297.5	23.21
1353010473987	297.5	23.21
1353010475911	297.5	23.21
1353010477920	297.5	23.21
1353010479933	297.5	23.21
1353010481896	297.49	23.21
1353010483888	297.49	23.21
1353010485918	297.5	23.21
1353010487858	297.5	23.21
1353010489858	297.5	23.19
1353010491882	297.5	23.19
1353010493840	297.49	23.21
1353010495832	297.49	23.21
1353010497844	297.48	23.21
1353010499796	297.48	23.21
1353010501775	297.48	23.23
1353010503767	297.48	23.23
1353010505732	297.47	23.205
1353010507704	297.48	23.21
1353010509720	297.48	23.21
1353010511670	297.48	23.19
1353010513638	297.48	23.19
1353010515673	297.48	23.21
1353010517610	297.48	23.21
1353010519598	297.48	23.21
1353010521615	297.48	23.21
1353010523548	297.48	23.21
1353010525545	297.47	23.225
1353010527577	297.48	23.21
1353010529518	297.48	23.21
1353010531486	297.48	23.21
1353010533484	297.47	23.205
1353010535448	297.47	23.225
1353010537398	297.47	23.225
1353010539417	297.47	23.205
1353010541372	297.47	23.225
1353010543361	297.47	23.225
1353010545378	297.47	23.205
1353010547326	297.47	23.205
1353010549333	297.47	23.225
1353010551331	297.47	23.225
1353010553271	297.47	23.225
1353010555249	297.46	23.205
1353010557255	297.46	23.225
1353010559166	297.46	23.25
1353010561133	297.46	23.25
1353010563167	297.46	23.25
1353010565122	297.46	23.25
1353010567086	297.46	23.25
1353010569097	297.46	23.25
1353010571059	297.46	23.27
1353010573023	297.47	23.25
1353010575039	297.47	23.27
1353010576983	297.47	23.25
1353010578982	297.47	23.25
1353010580976	297.47	23.25
1353010582933	297.47	23.225
1353010584932	297.46	23.225
1353010586920	297.47	23.25
1353010588874	297.47	23.25
1353010590885	297.46	23.25
1353010592873	297.46	23.25
1353010594822	297.46	23.25
1353010596794	297.46	23.25
1353010598805	297.46	23.25
1353010600757	297.46	23.25
1353010602744	297.46	23.25
1353010604728	297.46	23.25
1353010606689	297.45	23.25
1353010608684	297.45	23.225
1353010610658	297.45	23.25
1353010612631	297.45	23.25
1353010614613	297.45	23.25
1353010616622	297.45	23.25
1353010618573	297.45	23.25
1353010620540	297.45	23.25
1353010622571	297.44	23.25
1353010624523	297.44	23.25
1353010626506	297.45	23.25
1353010628528	297.45	23.25
1353010630470	297.45	23.25
1353010632456	297.46	23.27
1353010634453	297.46	23.27
1353010636402	297.45	23.27
1353010638398	297.46	23.27
1353010640396	297.46	23.25
1353010642351	297.46	23.25
1353010644328	297.45	23.27
1353010646342	297.46	23.27
1353010648297	297.46	23.25
1353010650295	297.46	23.27
1353010652275	297.46	23.27
1353010654240	297.46	23.27
1353010656227	297.46	23.25
1353010658233	297.46	23.25
1353010660199	297.47	23.25
1353010662180	297.46	23.25
1353010664194	297.45	23.25
1353010666143	297.46	23.25
1353010668115	297.46	23.25
1353010670142	297.45	23.25
1353010672084	297.45	23.27
1353010674062	297.46	23.27
1353010676060	297.46	23.27
1353010678023	297.46	23.25
1353010679980	297.46	23.25
1353010682005	297.46	23.29
1353010683944	297.47	23.27
1353010685939	297.46	23.27
1353010687952	297.47	23.27
1353010689918	297.46	23.25
1353010691905	297.46	23.25
1353010693875	297.46	23.25
1353010695840	297.47	23.27
1353010697841	297.45	23.27
1353010699817	297.45	23.27
1353010701784	297.46	23.27
1353010703765	297.46	23.27
1353010705766	297.46	23.27
1353010707713	297.46	23.27
1353010709711	297.46	23.27
1353010711707	297.45	23.25
1353010713658	297.46	23.27
1353010715650	297.46	23.29
1353010717647	297.46	23.27
1353010719600	297.45	23.25
1353010721575	297.46	23.27
1353010723593	297.46	23.27
1353010725557	297.46	23.27
1353010727540	297.46	23.27
1353010729549	297.47	23.27
1353010731486	297.47	23.29
1353010733487	297.46	23.27
1353010735486	297.46	23.27
1353010737449	297.47	23.25
1353010739429	297.47	23.25
1353010741435	297.46	23.27
1353010743398	297.46	23.27
1353010745365	297.46	23.25
1353010747384	297.46	23.25
1353010749329	297.46	23.27
1353010751309	297.46	23.27
1353010753312	297.45	23.25
1353010755315	297.45	23.25
1353010757261	297.45	23.27
1353010759268	297.45	23.27
1353010761256	297.45	23.25
1353010763211	297.45	23.225
1353010765227	297.44	23.27
1353010767173	297.44	23.27
1353010769132	297.44	23.27
1353010771166	297.45	23.27
1353010773110	297.45	23.27
1353010775109	297.46	23.27
1353010777106	297.46	23.27
1353010779071	297.45	23.29
1353010781035	297.45	23.29
1353010783078	297.45	23.27
1353010785043	297.46	23.27
1353010787018	297.46	23.27
1353010789040	297.46	23.27
1353010791017	297.46	23.29
1353010792997	297.45	23.27
1353010795007	297.46	23.27
1353010796998	297.47	23.25
1353010798974	297.47	23.27
1353010800979	297.47	23.29
1353010802917	297.47	23.29
1353010804884	297.47	23.27
1353010806897	297.46	23.25
1353010808886	297.46	23.27
1353010810852	297.46	23.27
1353010812868	297.47	23.27
1353010814851	297.46	23.27
1353010816834	297.47	23.27
1353010818851	297.46	23.27
1353010820801	297.46	23.27
1353010822757	297.46	23.27
1353010824758	297.46	23.27
1353010826693	297.47	23.27
1353010828684	297.47	23.27
1353010830711	297.47	23.27
1353010832645	297.47	23.27
1353010834628	297.47	23.27
1353010836626	297.47	23.27
1353010838627	297.47	23.27
1353010840563	297.47	23.27
1353010842582	297.48	23.275
1353010844557	297.48	23.275
1353010846519	297.48	23.255
1353010848530	297.48	23.295
1353010850514	297.49	23.295
1353010852474	297.49	23.295
1353010854488	297.48	23.275
1353010856423	297.47	23.27
1353010858384	297.47	23.27
1353010860432	297.48	23.275
1353010862372	297.48	23.275
1353010864349	297.48	23.275
1353010866347	297.48	23.275
1353010868310	297.48	23.275
1353010870298	297.48	23.275
1353010872336	297.48	23.275
1353010874271	297.48	23.255
1353010876260	297.48	23.255
1353010878257	297.48	23.255
1353010880226	297.49	23.255
1353010882206	297.48	23.295
1353010884206	297.48	23.295
1353010886161	297.48	23.275
1353010888148	297.48	23.275
1353010890182	297.48	23.275
1353010892136	297.47	23.25
1353010894121	297.47	23.25
1353010896120	297.48	23.275
1353010898068	297.48	23.275
1353010900078	297.49	23.255
1353010902060	297.49	23.255
1353010903998	297.48	23.275
1353010906000	297.48	23.255
1353010907995	297.48	23.255
1353010909947	297.49	23.23
1353010911953	297.48	23.255
1353010913954	297.48	23.255
1353010915920	297.49	23.275
1353010917893	297.49	23.275
1353010919903	297.48	23.255
1353010921857	297.48	23.255
1353010923856	297.47	23.225
1353010925860	297.47	23.225
1353010927827	297.49	23.275
1353010929810	297.47	23.25
1353010931823	297.48	23.255
1353010933742	297.48	23.255
1353010935749	297.48	23.255
1353010937734	297.48	23.255
1353010939688	297.48	23.255
1353010941670	297.48	23.255
1353010943670	297.48	23.275
1353010945625	297.48	23.255
1353010947632	297.48	23.275
1353010949668	297.48	23.255
1353010951607	297.47	23.27
1353010953577	297.47	23.27
1353010955589	297.48	23.275
1353010957535	297.48	23.275
1353010959535	297.48	23.255
1353010961529	297.48	23.275
1353010963496	297.49	23.255
1353010965472	297.49	23.255
1353010967490	297.48	23.275
1353010969450	297.49	23.23
1353010971454	297.49	23.255
1353010973443	297.49	23.255
1353010975401	297.48	23.275
1353010977371	297.48	23.275
1353010979402	297.48	23.255
1353010981374	297.49	23.255
1353010983342	297.49	23.255
1353010985349	297.48	23.275
1353010987306	297.48	23.275
1353010989275	297.49	23.255
1353010991298	297.49	23.255
1353010993231	297.49	23.255
1353010995216	297.48	23.255
1353010997209	297.47	23.27
1353010999180	297.48	23.275
1353011001148	297.48	23.275
1353011003181	297.48	23.275
1353011005141	297.49	23.255
1353011007110	297.49	23.275
1353011009145	297.49	23.255
1353011011086	297.49	23.255
1353011013086	297.49	23.255
1353011015090	297.49	23.275
1353011017042	297.48	23.23
1353011019040	297.48	23.275
1353011021041	297.47	23.25
1353011022988	297.47	23.25
1353011024975	297.47	23.25
1353011026992	297.46	23.25
1353011028927	297.46	23.25
1353011030928	297.47	23.25
1353011032927	297.47	23.25
1353011034896	297.47	23.27
1353011036888	297.46	23.25
1353011038882	297.46	23.27
1353011040820	297.47	23.27
1353011042793	297.47	23.25
1353011044807	297.46	23.25
1353011046759	297.47	23.25
1353011048756	297.46	23.27
1353011050745	297.46	23.27
1353011052732	297.47	23.25
1353011054691	297.45	23.25
1353011056690	297.46	23.27
1353011058671	297.47	23.27
1353011060637	297.47	23.27
1353011062663	297.46	23.25
1353011064595	297.46	23.25
1353011066578	297.47	23.27
1353011068582	297.46	23.25
1353011070550	297.47	23.25
1353011072546	297.47	23.25
1353011074560	297.47	23.27
1353011076519	297.46	23.225
1353011078474	297.46	23.225
1353011080494	297.47	23.25
1353011082459	297.47	23.25
1353011084441	297.47	23.27
1353011086460	297.47	23.27
1353011088416	297.47	23.25
1353011090403	297.47	23.27
1353011092380	297.47	23.27
1353011094363	297.47	23.27
1353011096351	297.47	23.27
1353011098364	297.47	23.25
1353011100307	297.46	23.27
1353011102268	297.47	23.27
1353011104308	297.46	23.27
1353011106257	297.46	23.27
1353011108249	297.46	23.27
1353011110230	297.47	23.29
1353011112217	297.47	23.27
1353011114186	297.47	23.27
1353011116214	297.46	23.29
1353011118171	297.46	23.25
